Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
batik	648561	0.566124	0	TRUE
baton	4229776	0.58	0	TRUE
batta	19422	0	0	FALSE
batts	189079	0	0	FALSE
battu	0	0	0	FALSE
batty	416010	0.571027	0	TRUE
bauds	0	0	0	FALSE
bauks	0	0	0	FALSE
baulk	31004	0	0	FALSE
baurs	0	0	0	FALSE
bavin	0	0	0	FALSE
bawds	0	0	0	FALSE
bawdy	160667	0.58	0	TRUE
bawks	0	0	0	FALSE
bawls	57450	0	0	FALSE
bawns	0	0	0	FALSE
bawrs	0	0	0	FALSE
bawty	0	0	0	FALSE
bayed	14407	0.00187746	0	TRUE
bayer	1825243	0	0	TRUE
bayes	569591	0	0	FALSE
bayle	119261	0	0	FALSE
bayou	1397958	0.576636	0	TRUE
bayts	0	0	0	FALSE
bazar	365968	0	0	FALSE
bazoo	0	0	0	FALSE
beach	105642682	0.58	0	TRUE
karts	562850	0	1	TRUE
beady	87974	0.555377	0	TRUE
beaks	145800	0	0	FALSE
beaky	22734	0	0	FALSE
beals	229428	0	0	FALSE
wifes	563949	0	1	TRUE
beamy	0	0	0	FALSE
beano	358497	0	0	FALSE
sighs	564251	0	1	TRUE
beany	46499	0	0	FALSE
beard	3166516	0.58	0	TRUE
beare	118875	0	0	FALSE
nears	573618	0	1	TRUE
beast	14787561	0.58	0	TRUE
beath	25518	0	0	FALSE
heros	574043	0	1	TRUE
beaty	209357	0	0	FALSE
beaus	21947	0	0	FALSE
beaut	160328	0.526278	0	TRUE
beaux	425302	0	0	FALSE
bebop	1000401	0.58	0	TRUE
becap	0	0	0	FALSE
becke	33592	0	0	FALSE
becks	215169	0	0	FALSE
bedad	0	0	0	FALSE
bedel	17484	0	0	FALSE
bedes	18687	0	0	FALSE
bedew	0	0	0	FALSE
bedim	0	0	0	FALSE
bedye	0	0	0	FALSE
beech	2327119	0.577627	0	TRUE
beedi	0	0	0	FALSE
beefs	106016	0	0	FALSE
beefy	366863	0.58	0	TRUE
beeps	311081	0	0	FALSE
moors	577097	0	1	TRUE
beery	90230	0	0	FALSE
beets	439436	0	0	FALSE
befit	31021	0.560559	0	TRUE
befog	0	0.376903	0	TRUE
begad	0	0	0	FALSE
began	38269468	0.58	0	TRUE
begar	0	0	0	FALSE
begat	191296	0.572959	0	TRUE
begem	0	0	0	FALSE
beget	119815	0.572527	0	TRUE
begin	45434902	0.58	0	TRUE
begot	60965	0.557802	0	TRUE
begum	134200	0	0	FALSE
begun	8636352	0.58	0	TRUE
beige	4288534	0.58	0	TRUE
beigy	0	0	0	FALSE
being	242783091	0.58	0	TRUE
beins	0	0	0	FALSE
bekah	51673	0	0	FALSE
belah	0	0	0	FALSE
belar	0	0	0	FALSE
belay	297360	0.503514	0	TRUE
belch	115135	0.58	0	TRUE
belee	0	0	0	FALSE
belga	126913	0	0	FALSE
belie	103562	0.58	0	TRUE
belle	5820002	0.579914	0	TRUE
fours	583578	0	1	TRUE
belly	7346354	0.58	0	TRUE
belon	0	0	0	FALSE
below	145701629	0.58	0	TRUE
punks	585036	0	1	TRUE
bemad	0	0	0	FALSE
bemas	0	0	0	FALSE
bemix	0	0	0	FALSE
bemud	0	0	0	FALSE
bench	8992211	0.58	0	TRUE
hails	590036	0	1	TRUE
bendy	92458	0.537365	0	TRUE
benes	97606	0	0	FALSE
benet	226135	0	0	FALSE
benga	0	0	0	FALSE
benis	0	0	0	FALSE
benne	52776	0	0	FALSE
benni	124117	0	0	FALSE
benny	2393928	0	0	TRUE
bento	215039	0.564795	0	TRUE
bents	51470	0	0	FALSE
benty	0	0	0	FALSE
bepat	0	0	0	FALSE
beray	0	0	0	FALSE
beres	108650	0	0	FALSE
beret	330199	0.58	0	TRUE
bergs	58033	0	0	FALSE
berko	26479	0	0	FALSE
berks	687726	0	0	FALSE
berme	0	0	0	FALSE
berms	147739	0	0	FALSE
berob	0	0	0	FALSE
berry	7551906	0.58	0	TRUE
berth	1056010	0.58	0	TRUE
beryl	547615	0.435807	0	TRUE
besat	0	0	0	FALSE
besaw	13762	0	0	FALSE
besee	0	0	0	FALSE
beses	0	0	0	FALSE
beset	373969	0.58	0	TRUE
besit	0	0	0	FALSE
besom	42868	0	0	FALSE
besot	0	0.0164291	0	TRUE
besti	0	0	0	FALSE
bests	224868	0	0	FALSE
betas	306327	0	0	FALSE
beted	0	0	0	FALSE
betel	126006	0.554352	0	TRUE
betes	27006	0	0	FALSE
beths	0	0	0	FALSE
betid	0	0	0	FALSE
beton	105740	0	0	FALSE
betta	439416	0	0	FALSE
betty	6858121	0	0	TRUE
bevel	571985	0.473783	0	TRUE
bever	72891	0	0	FALSE
bevor	58495	0	0	FALSE
bevue	0	0	0	FALSE
bevvy	0	0	0	FALSE
bewet	0	0	0	FALSE
bewig	0	0	0	FALSE
bezel	1692595	0.550792	0	TRUE
bezes	0	0	0	FALSE
bezil	0	0	0	FALSE
bezzy	0	0	0	FALSE
bhais	0	0	0	FALSE
bhaji	18778	0	0	FALSE
bhang	20562	0	0	FALSE
bhats	0	0	0	FALSE
bhels	0	0	0	FALSE
bhoot	0	0	0	FALSE
bhuna	0	0	0	FALSE
bhuts	0	0	0	FALSE
biach	0	0	0	FALSE
biali	0	0	0	FALSE
bialy	23321	0	0	FALSE
bibbs	57588	0	0	FALSE
bibes	0	0	0	FALSE
bible	45080741	0.552495	0	TRUE
biccy	0	0	0	FALSE
bicep	162754	0.568946	0	TRUE
bices	0	0	0	FALSE
biddy	137910	0.344761	0	TRUE
bided	20170	0.00187746	0	TRUE
bider	0	0	0	FALSE
bides	16845	0	0	FALSE
bidet	335335	0.559863	0	TRUE
bidis	31810	0	0	FALSE
bidon	0	0	0	FALSE
bield	0	0	0	FALSE
biers	0	0	0	FALSE
biffo	0	0	0	FALSE
biffs	0	0	0	FALSE
biffy	58886	0	0	FALSE
bifid	14746	0	0	FALSE
bigae	0	0	0	FALSE
biggs	782849	0	0	FALSE
biggy	55567	0	0	FALSE
bigha	0	0	0	FALSE
bight	253016	0	0	FALSE
bigly	0	0	0	FALSE
bigos	0	0	0	FALSE
bigot	258267	0.579979	0	TRUE
bijou	341954	0	0	FALSE
biked	53763	0.00187746	0	TRUE
biker	3530897	0.58	0	TRUE
certs	596230	0	1	TRUE
bikie	0	0	0	FALSE
bilbo	255543	0	0	FALSE
bilby	56263	0	0	FALSE
biled	0	0	0	FALSE
biles	57387	0	0	FALSE
bilge	412304	0.55057	0	TRUE
bilgy	0	0	0	FALSE
bilks	0	0	0	FALSE
pints	596841	0	1	TRUE
billy	13515249	0.566466	0	TRUE
bimah	0	0	0	FALSE
bimas	0	0	0	FALSE
bimbo	577216	0	0	FALSE
binal	14312	0	0	FALSE
bindi	151524	0	0	FALSE
flips	598531	0	1	TRUE
biner	50080	0	0	FALSE
bines	32124	0	0	FALSE
binge	850412	0.58	0	TRUE
bingo	9539002	0.58	0	TRUE
bings	0	0	0	FALSE
bingy	0	0	0	FALSE
binit	0	0	0	FALSE
binks	163972	0	0	FALSE
bints	0	0	0	FALSE
biogs	37080	0	0	FALSE
biome	174268	0.530743	0	TRUE
biont	0	0	0	FALSE
biota	434729	0	0	FALSE
biped	76820	0.513357	0	TRUE
bipod	61691	0.51441	0	TRUE
birch	2936180	0.58	0	TRUE
sects	603808	0	1	TRUE
birks	120549	0	0	FALSE
birle	0	0	0	FALSE
birls	19278	0	0	FALSE
biros	0	0	0	FALSE
birrs	0	0	0	FALSE
birse	20224	0	0	FALSE
birsy	0	0	0	FALSE
birth	36286070	0.58	0	TRUE
bises	0	0	0	FALSE
bisks	0	0	0	FALSE
bisom	0	0	0	FALSE
bison	2002028	0.58	0	TRUE
bitch	8302447	0	0	TRUE
biter	127349	0.537804	0	TRUE
aunts	609018	0	1	TRUE
bitos	0	0	0	FALSE
bitou	0	0	0	FALSE
bitsy	135378	0.435807	0	TRUE
bitte	1056982	0	0	TRUE
bitts	0	0	0	FALSE
bitty	409188	0.553061	0	TRUE
bivia	0	0	0	FALSE
bivvy	45002	0	0	FALSE
bizes	0	0	0	FALSE
bizzo	0	0	0	FALSE
bizzy	235736	0	0	FALSE
blabs	0	0	0	FALSE
black	244690155	0.58	0	TRUE
blade	11527988	0.58	0	TRUE
blads	0	0	0	FALSE
blady	0	0	0	FALSE
blaer	0	0	0	FALSE
blaes	0	0	0	FALSE
blaff	0	0	0	FALSE
blags	0	0	0	FALSE
blahs	68598	0	0	FALSE
blain	185777	0	0	FALSE
blame	8170544	0.58	0	TRUE
blams	0	0	0	FALSE
bland	1606490	0.58	0	TRUE
blank	18150537	0.58	0	TRUE
blare	49365	0.58	0	TRUE
blart	0	0	0	FALSE
blase	79486	0.58	0	TRUE
blash	0	0	0	FALSE
blast	9387171	0.58	0	TRUE
blate	0	0	0	FALSE
blats	0	0	0	FALSE
blatt	176015	0	0	FALSE
blaud	0	0	0	FALSE
blawn	0	0	0	FALSE
blaws	0	0	0	FALSE
blays	0	0	0	FALSE
blaze	2448412	0.58	0	TRUE
bleak	1088632	0.58	0	TRUE
blear	0	0	0	FALSE
bleat	144793	0.556792	0	TRUE
blebs	20013	0	0	FALSE
blech	124878	0	0	FALSE
bleed	1989071	0.58	0	TRUE
bleep	397961	0.555043	0	TRUE
blees	0	0	0	FALSE
blend	9680982	0.58	0	TRUE
blent	0	0	0	FALSE
blert	0	0	0	FALSE
bless	5477461	0.58	0	TRUE
blest	159216	0	0	FALSE
blets	0	0	0	FALSE
bleys	21869	0	0	FALSE
blimp	263458	0.572458	0	TRUE
blimy	0	0	0	FALSE
blind	16485480	0.58	0	TRUE
bling	1627355	0.58	0	TRUE
blini	19794	0	0	FALSE
blink	5257629	0.58	0	TRUE
blins	0	0	0	FALSE
bliny	0	0	0	FALSE
blips	93096	0	0	FALSE
bliss	3708978	0.58	0	TRUE
blist	16549	0	0	FALSE
blite	0	0	0	FALSE
blits	19557	0	0	FALSE
blitz	2476009	0.58	0	TRUE
blive	21681	0	0	FALSE
bloat	315923	0.58	0	TRUE
blobs	332665	0	0	FALSE
block	49694725	0.58	0	TRUE
blocs	244531	0	0	FALSE
laces	610254	0	1	TRUE
bloke	766763	0.567785	0	TRUE
blond	5155053	0.58	0	TRUE
blood	61348302	0.58	0	TRUE
blook	34378	0	0	FALSE
bloom	5456938	0.58	0	TRUE
bloop	33990	0.575531	0	TRUE
blore	26544	0	0	FALSE
blots	249068	0	0	FALSE
blown	4229918	0.58	0	TRUE
buffs	614179	0	1	TRUE
blowy	0	0	0	FALSE
blubs	0	0	0	FALSE
blude	0	0	0	FALSE
bluds	0	0	0	FALSE
bludy	0	0	0	FALSE
blued	91789	0	0	FALSE
bluer	80668	0.566466	0	TRUE
eases	615614	0	1	TRUE
bluet	39292	0	0	FALSE
bluey	75731	0	0	FALSE
bluff	3906671	0.58	0	TRUE
bluid	0	0	0	FALSE
blume	421456	0	0	FALSE
blunk	28171	0	0	FALSE
blunt	4129800	0.58	0	TRUE
blurb	776249	0.579782	0	TRUE
blurs	268623	0	0	FALSE
blurt	86781	0.58	0	TRUE
blush	1722003	0.58	0	TRUE
blype	0	0	0	FALSE
boabs	0	0	0	FALSE
boaks	0	0	0	FALSE
board	212361059	0.58	0	TRUE
boars	191697	0	0	FALSE
boart	14110	0	0	FALSE
boast	1239080	0.58	0	TRUE
lowes	617732	0	1	TRUE
bobac	0	0	0	FALSE
bobak	24111	0	0	FALSE
bobas	0	0	0	FALSE
bobby	8964342	0.562821	0	TRUE
bobol	0	0	0	FALSE
bobos	27432	0	0	FALSE
bocca	164468	0	0	FALSE
bocce	181807	0.568575	0	TRUE
bocci	36179	0	0	FALSE
boche	22819	0	0	FALSE
bocks	19385	0	0	FALSE
boded	14099	0.00187746	0	TRUE
bodes	170580	0	0	FALSE
bodge	24225	0	0	FALSE
bodhi	146406	0	0	FALSE
bodle	14619	0	0	FALSE
boeps	0	0	0	FALSE
boets	0	0	0	FALSE
boeuf	81542	0	0	FALSE
boffo	36747	0.557088	0	TRUE
boffs	0	0	0	FALSE
bogan	181052	0	0	FALSE
bogey	350651	0.58	0	TRUE
boggy	125025	0.559377	0	TRUE
bogie	180493	0.376903	0	TRUE
bogle	231716	0	0	FALSE
bogue	188533	0	0	FALSE
bogus	1903710	0.58	0	TRUE
bohea	0	0	0	FALSE
bohos	0	0	0	FALSE
shams	618299	0	1	TRUE
boing	1870671	0.50057	0	TRUE
boink	60028	0	0	FALSE
boite	197551	0	0	FALSE
boked	0	0	0	FALSE
bokeh	40320	0	0	FALSE
bokes	32100	0	0	FALSE
bokos	29471	0	0	FALSE
bolar	19223	0	0	FALSE
bolas	43633	0	0	FALSE
bolds	17710	0	0	FALSE
boles	267384	0	0	FALSE
bolix	0	0	0	FALSE
bolls	41704	0	0	FALSE
bolos	31187	0	0	FALSE
moles	619237	0	1	TRUE
bolus	275931	0.481494	0	TRUE
bomas	0	0	0	FALSE
bombe	136941	0	0	FALSE
bombo	34612	0	0	FALSE
hinds	621387	0	1	TRUE
bonce	0	0	0	FALSE
sages	624245	0	1	TRUE
boned	385216	0.00187746	0	TRUE
boner	301402	0.17255	0	TRUE
janes	624883	0	1	TRUE
boney	409772	0.0306611	0	TRUE
bongo	767108	0.561003	0	TRUE
bongs	415527	0	0	FALSE
bonie	0	0	0	FALSE
bonks	0	0	0	FALSE
bonne	683697	0	0	FALSE
bonny	438690	0.440817	0	TRUE
bonus	27819488	0.58	0	TRUE
bonza	22431	0	0	FALSE
bonze	0	0	0	FALSE
booai	0	0	0	FALSE
booay	0	0	0	FALSE
paces	634682	0	1	TRUE
booby	379438	0.533411	0	TRUE
boody	29996	0	0	FALSE
booed	160116	0.00187746	0	TRUE
boofy	0	0	0	FALSE
boogy	34796	0	0	FALSE
boohs	0	0	0	FALSE
jours	639577	0	1	TRUE
booky	0	0	0	FALSE
bools	52775	0	0	FALSE
lumps	640708	0	1	TRUE
boomy	20346	0	0	FALSE
boong	0	0	0	FALSE
boons	51432	0	0	FALSE
boord	24287	0	0	FALSE
boors	15103	0	0	FALSE
boose	21230	0	0	FALSE
boost	13675076	0.58	0	TRUE
booth	7723310	0.58	0	TRUE
axles	647257	0	1	TRUE
booty	14218854	0.54136	0	TRUE
booze	1178694	0.58	0	TRUE
boozy	71828	0.58	0	TRUE
boppy	98945	0	0	FALSE
borak	18314	0	0	FALSE
boral	88043	0	0	FALSE
boras	65124	0	0	FALSE
borax	172497	0.503514	0	TRUE
borde	83278	0	0	FALSE
bords	14737	0	0	FALSE
bored	5114852	0.58	0	TRUE
boree	16638	0	0	FALSE
borel	245222	0	0	FALSE
borer	345460	0	0	FALSE
bores	289979	0	0	FALSE
borgo	257924	0	0	FALSE
boric	154527	0.488138	0	TRUE
borks	0	0	0	FALSE
borms	0	0	0	FALSE
borna	22376	0	0	FALSE
borne	3379421	0.58	0	TRUE
boron	865654	0.537365	0	TRUE
borts	0	0	0	FALSE
borty	0	0	0	FALSE
bortz	59935	0	0	FALSE
bosie	0	0	0	FALSE
bosks	0	0	0	FALSE
bosky	0	0	0	FALSE
bosom	712863	0.58	0	TRUE
boson	559775	0.565914	0	TRUE
bossy	163576	0.58	0	TRUE
bosun	78787	0	0	FALSE
botas	57276	0	0	FALSE
botch	92410	0.58	0	TRUE
botel	73267	0	0	FALSE
botes	26384	0	0	FALSE
bothy	59087	0	0	FALSE
botte	24625	0	0	FALSE
botts	100045	0	0	FALSE
botty	24685	0	0	FALSE
bouge	20083	0	0	FALSE
bough	520067	0.545681	0	TRUE
bouks	0	0	0	FALSE
boule	116726	0.51543	0	TRUE
boult	54727	0	0	FALSE
bound	22303643	0.58	0	TRUE
bouns	0	0	0	FALSE
bourd	0	0	0	FALSE
bourg	219928	0	0	FALSE
bourn	74047	0	0	FALSE
bouse	81909	0	0	FALSE
bousy	0	0	0	FALSE
bouts	463473	0	0	FALSE
bovid	0	0	0	FALSE
bowat	0	0	0	FALSE
bowed	915747	0.00187746	0	TRUE
bowel	2666510	0.58	0	TRUE
bower	783946	0.540267	0	TRUE
bowes	833637	0	0	FALSE
bowet	0	0	0	FALSE
bowie	3287191	0	0	TRUE
earls	649223	0	1	TRUE
bowne	114221	0	0	FALSE
bowrs	0	0	0	FALSE
bowse	0	0	0	FALSE
boxed	5778226	0.00187746	0	TRUE
boxen	79417	0	0	FALSE
boxer	3592432	0.58	0	TRUE
boxes	25787744	0	0	TRUE
boxla	0	0	0	FALSE
boxty	0	0	0	FALSE
boyar	24725	0	0	FALSE
boyau	0	0	0	FALSE
boyed	0	0	0	FALSE
boyfs	0	0	0	FALSE
boygs	0	0	0	FALSE
boyla	0	0	0	FALSE
boyos	0	0	0	FALSE
boysy	0	0	0	FALSE
bozos	49842	0	0	FALSE
braai	152198	0	0	FALSE
brace	2182960	0.58	0	TRUE
brach	92726	0	0	FALSE
brack	170564	0	0	FALSE
bract	30353	0	0	FALSE
brads	332940	0	0	FALSE
braes	53166	0	0	FALSE
brags	149273	0	0	FALSE
braid	981945	0.58	0	TRUE
brail	23839	0	0	FALSE
brain	33612784	0.58	0	TRUE
brake	9321885	0.58	0	TRUE
braks	0	0	0	FALSE
braky	0	0	0	FALSE
brame	65964	0	0	FALSE
brand	82807581	0.58	0	TRUE
brane	468538	0	0	FALSE
brank	25065	0	0	FALSE
brans	31986	0	0	FALSE
brant	730649	0	0	FALSE
brash	461753	0.58	0	TRUE
brass	14298573	0.58	0	TRUE
brast	0	0	0	FALSE
brats	339931	0	0	FALSE
brava	741156	0.490153	0	TRUE
brave	5221356	0.58	0	TRUE
bravi	0	0	0	FALSE
bravo	2772503	0.58	0	TRUE
brawl	567755	0.58	0	TRUE
brawn	191036	0.58	0	TRUE
braws	0	0	0	FALSE
braxy	0	0	0	FALSE
brays	26177	0	0	FALSE
braza	42894	0	0	FALSE
braze	58124	0	0	FALSE
bread	13575360	0.58	0	TRUE
break	51242970	0.58	0	TRUE
bream	307756	0.565843	0	TRUE
brede	71130	0	0	FALSE
breds	15322	0	0	FALSE
breed	7716901	0.58	0	TRUE
breem	0	0	0	FALSE
breer	14489	0	0	FALSE
brees	126037	0	0	FALSE
breid	0	0	0	FALSE
breis	0	0	0	FALSE
breme	0	0	0	FALSE
brens	0	0	0	FALSE
brent	4683680	0	0	TRUE
brere	0	0	0	FALSE
brers	0	0	0	FALSE
breve	276955	0	0	FALSE
brews	369926	0	0	FALSE
breys	0	0	0	FALSE
briar	630788	0.538235	0	TRUE
bribe	646492	0.58	0	TRUE
brick	8094369	0.58	0	TRUE
bride	8650665	0.58	0	TRUE
brief	32599674	0.58	0	TRUE
brier	264521	0.479054	0	TRUE
bries	0	0	0	FALSE
brigs	24912	0	0	FALSE
briki	0	0	0	FALSE
briks	0	0	0	FALSE
brill	800254	0	0	FALSE
brims	62671	0	0	FALSE
brine	816003	0.58	0	TRUE
bring	57608074	0.58	0	TRUE
brink	1484879	0.58	0	TRUE
brins	0	0	0	FALSE
briny	66915	0.58	0	TRUE
brios	0	0	0	FALSE
brise	35611	0	0	FALSE
brisk	774000	0.58	0	TRUE
briss	61956	0	0	FALSE
brith	73335	0	0	FALSE
mamas	649492	0	1	TRUE
britt	984387	0	0	FALSE
brize	32178	0	0	FALSE
broad	21370126	0.58	0	TRUE
broch	77996	0	0	FALSE
brock	2441409	0	0	TRUE
brods	0	0	0	FALSE
brogh	0	0	0	FALSE
brogs	0	0	0	FALSE
broil	479526	0.58	0	TRUE
broke	10460811	0.58	0	TRUE
brome	133473	0	0	FALSE
bromo	215016	0	0	FALSE
bronc	87727	0.483816	0	TRUE
brond	0	0	0	FALSE
brood	1042305	0.58	0	TRUE
brook	6044943	0.58	0	TRUE
brool	0	0	0	FALSE
broom	1312361	0.58	0	TRUE
broos	0	0	0	FALSE
brose	60177	0	0	FALSE
brosy	0	0	0	FALSE
broth	1297117	0.58	0	TRUE
brown	64112042	0.58	0	TRUE
brows	409717	0	0	FALSE
brugh	14540	0	0	FALSE
bruin	455296	0.0324313	0	TRUE
bruit	69936	0	0	FALSE
brule	216438	0	0	FALSE
brume	15864	0	0	FALSE
brung	29676	0	0	FALSE
brunt	489270	0.58	0	TRUE
brush	10018684	0.58	0	TRUE
brusk	0	0.00620426	0	TRUE
brust	103885	0	0	FALSE
brute	1216912	0.58	0	TRUE
bruts	0	0	0	FALSE
buats	0	0	0	FALSE
buaze	0	0	0	FALSE
bubal	0	0	0	FALSE
bubas	0	0	0	FALSE
bubba	1178018	0	0	TRUE
bubbe	24357	0	0	FALSE
bubby	52761	0	0	FALSE
bubus	0	0	0	FALSE
buchu	32186	0	0	FALSE
bucko	47129	0	0	FALSE
veils	655338	0	1	TRUE
bucku	0	0	0	FALSE
budas	0	0	0	FALSE
buddy	23611087	0.58	0	TRUE
budge	418361	0.58	0	TRUE
budis	0	0	0	FALSE
budos	49160	0	0	FALSE
buffa	54425	0	0	FALSE
buffe	0	0	0	FALSE
buffi	15479	0	0	FALSE
buffo	12874	0	0	FALSE
wands	658592	0	1	TRUE
buffy	4519674	0	0	TRUE
bufos	0	0	0	FALSE
bufty	0	0	0	FALSE
buggy	1955438	0.58	0	TRUE
bugle	583867	0.58	0	TRUE
buhls	0	0	0	FALSE
buhrs	0	0	0	FALSE
buiks	0	0	0	FALSE
build	77203075	0.58	0	TRUE
built	61502894	0.58	0	TRUE
buist	39457	0	0	FALSE
bukes	0	0	0	FALSE
cools	659994	0	1	TRUE
bulge	881613	0.58	0	TRUE
bulgy	0	0.45392	0	TRUE
bulks	51261	0	0	FALSE
bulky	1181562	0.58	0	TRUE
bulla	118031	0	0	FALSE
wikis	660621	0	1	TRUE
bully	1532418	0.58	0	TRUE
bulse	0	0	0	FALSE
bumbo	51541	0	0	FALSE
bumfs	0	0	0	FALSE
bumph	0	0	0	FALSE
memes	662337	0	1	TRUE
bumpy	692057	0.58	0	TRUE
bunas	0	0	0	FALSE
bunce	147990	0	0	FALSE
bunch	10355431	0.58	0	TRUE
bunco	56806	0	0	FALSE
bunde	23237	0	0	FALSE
bundh	0	0	0	FALSE
bunds	38923	0	0	FALSE
bundt	153250	0	0	FALSE
bundu	14525	0	0	FALSE
bundy	518060	0	0	FALSE
bungs	45792	0	0	FALSE
bungy	130839	0	0	FALSE
bunia	39646	0	0	FALSE
bunje	0	0	0	FALSE
bunjy	0	0	0	FALSE
bunko	118710	0	0	FALSE
bunks	214252	0	0	FALSE
bunns	0	0	0	FALSE
bunny	5730050	0.58	0	TRUE
bunts	27287	0	0	FALSE
bunty	79451	0	0	FALSE
bunya	57395	0	0	FALSE
buoys	532923	0	0	FALSE
buppy	0	0	0	FALSE
buran	53977	0	0	FALSE
buras	57246	0	0	FALSE
burbs	192323	0	0	FALSE
burds	0	0	0	FALSE
buret	24021	0	0	FALSE
burfi	0	0	0	FALSE
burgh	396862	0	0	FALSE
burgs	0	0	0	FALSE
burin	58788	0	0	FALSE
burka	79244	0.472417	0	TRUE
burke	5646090	0	0	TRUE
burks	290057	0	0	FALSE
burls	27611	0	0	FALSE
burly	250632	0.58	0	TRUE
runes	664374	0	1	TRUE
burnt	3221640	0.58	0	TRUE
buroo	0	0	0	FALSE
burps	57385	0	0	FALSE
burqa	59931	0	0	FALSE
burro	178515	0.539876	0	TRUE
burrs	138116	0	0	FALSE
burry	88635	0	0	FALSE
bursa	366398	0.45392	0	TRUE
burse	32738	0	0	FALSE
burst	5147573	0.58	0	TRUE
busby	412048	0	0	FALSE
bused	62772	0.00187746	0	TRUE
buses	6101027	0	0	TRUE
bushy	445882	0.58	0	TRUE
busks	0	0	0	FALSE
busky	0	0	0	FALSE
bussu	0	0	0	FALSE
busti	0	0	0	FALSE
heals	666561	0	1	TRUE
busty	15705827	0.559377	0	TRUE
butch	1213820	0.571923	0	TRUE
buteo	93137	0	0	FALSE
butes	15179	0	0	FALSE
butle	0	0	0	FALSE
butoh	38293	0	0	FALSE
butte	2505600	0.524852	0	TRUE
fleas	668194	0	1	TRUE
butty	33867	0	0	FALSE
butut	0	0	0	FALSE
butyl	770092	0	0	FALSE
buxom	237464	0.573339	0	TRUE
buyer	42024703	0.58	0	TRUE
buzzy	128866	0.58	0	TRUE
bwana	67496	0	0	FALSE
bwazi	0	0	0	FALSE
byded	0	0	0	FALSE
bydes	0	0	0	FALSE
byked	0	0	0	FALSE
bykes	0	0	0	FALSE
bylaw	1070798	0.565028	0	TRUE
byres	23946	0	0	FALSE
byrls	0	0	0	FALSE
byssi	0	0	0	FALSE
wicks	668862	0	1	TRUE
byway	266973	0.554352	0	TRUE
caaed	0	0	0	FALSE
cabal	531622	0.58	0	TRUE
cabas	75061	0	0	FALSE
cabby	61542	0.575485	0	TRUE
caber	45575	0	0	FALSE
cabin	8052267	0.58	0	TRUE
cable	70082598	0.58	0	TRUE
cabob	0	0	0	FALSE
caboc	0	0	0	FALSE
cabre	0	0	0	FALSE
cacao	331714	0.575485	0	TRUE
cacas	0	0	0	FALSE
cache	17250923	0.58	0	TRUE
cacks	32499	0	0	FALSE
cacky	0	0	0	FALSE
cacti	478989	0.558213	0	TRUE
caddy	1094377	0.566989	0	TRUE
cadee	0	0	0	FALSE
cades	87413	0	0	FALSE
cadet	1717624	0.58	0	TRUE
cadge	0	0.534537	0	TRUE
cadgy	0	0	0	FALSE
cadie	0	0	0	FALSE
cadis	0	0	0	FALSE
cadre	925745	0.58	0	TRUE
caeca	0	0	0	FALSE
caese	0	0	0	FALSE
baits	669063	0	1	TRUE
caffs	0	0	0	FALSE
caged	511070	0.00187746	0	TRUE
cager	54107	0	0	FALSE
mints	672742	0	1	TRUE
cagey	66504	0.58	0	TRUE
cagot	0	0	0	FALSE
cahow	0	0	0	FALSE
caids	0	0	0	FALSE
cains	31441	0	0	FALSE
caird	55746	0	0	FALSE
cairn	688283	0.541763	0	TRUE
cajon	655061	0	0	FALSE
cajun	2262690	0	0	TRUE
caked	91635	0.00187746	0	TRUE
coeds	673554	0	1	TRUE
cakey	0	0	0	FALSE
calfs	0	0	0	FALSE
calid	0	0	0	FALSE
calif	766201	0	0	FALSE
calix	61073	0	0	FALSE
calks	0	0	0	FALSE
calla	580506	0	0	FALSE
execs	676432	0	1	TRUE
calms	242513	0	0	FALSE
calmy	0	0	0	FALSE
calos	0	0	0	FALSE
calpa	0	0	0	FALSE
calps	0	0	0	FALSE
calve	61132	0.520084	0	TRUE
calyx	252215	0	0	FALSE
caman	0	0	0	FALSE
camas	377315	0	0	FALSE
camel	11005001	0.58	0	TRUE
cameo	1517437	0.58	0	TRUE
cames	24794	0	0	FALSE
camis	87567	0	0	FALSE
camos	18180	0	0	FALSE
campi	140537	0	0	FALSE
campo	1243547	0	0	TRUE
domes	676815	0	1	TRUE
campy	274413	0.58	0	TRUE
camus	415924	0	0	FALSE
canal	8278196	0.58	0	TRUE
candy	13772033	0.58	0	TRUE
caned	107189	0.00187746	0	TRUE
caneh	0	0	0	FALSE
caner	65626	0	0	FALSE
dales	678083	0	1	TRUE
cangs	0	0	0	FALSE
canid	22313	0	0	FALSE
canna	586192	0	0	FALSE
canns	0	0	0	FALSE
canny	209480	0.58	0	TRUE
canoe	3790795	0.58	0	TRUE
canon	41144763	0.58	0	TRUE
canso	43027	0	0	FALSE
canst	199219	0	0	FALSE
canto	643291	0	0	FALSE
cants	41309	0	0	FALSE
canty	110559	0	0	FALSE
capas	30260	0	0	FALSE
caped	85551	0.00187746	0	TRUE
caper	485193	0.58	0	TRUE
capes	454767	0	0	FALSE
capex	200971	0	0	FALSE
caphs	0	0	0	FALSE
capiz	48568	0	0	FALSE
caple	153600	0	0	FALSE
capon	113985	0.536918	0	TRUE
capos	96287	0	0	FALSE
capot	0	0	0	FALSE
capri	4902351	0.558213	0	TRUE
capul	0	0	0	FALSE
caput	105633	0.023537	0	TRUE
carap	0	0	0	FALSE
