Feasible.Guesses	Frequency	Probability	Plural	Feasible.Secrets
booze	1178694	0.58	0	TRUE
boozy	71828	0.58	0	TRUE
boppy	98945	0	0	FALSE
borak	18314	0	0	FALSE
boral	88043	0	0	FALSE
boras	65124	0	0	FALSE
borax	172497	0.503514	0	TRUE
borde	83278	0	0	FALSE
bords	14737	0	0	FALSE
bored	5114852	0.58	0	TRUE
boree	16638	0	0	FALSE
borel	245222	0	0	FALSE
borer	345460	0	0	FALSE
bores	289979	0	0	FALSE
borgo	257924	0	0	FALSE
boric	154527	0.488138	0	TRUE
borna	22376	0	0	FALSE
borne	3379421	0.58	0	TRUE
boron	865654	0.537365	0	TRUE
bortz	59935	0	0	FALSE
bosom	712863	0.58	0	TRUE
boson	559775	0.565914	0	TRUE
bossy	163576	0.58	0	TRUE
bosun	78787	0	0	FALSE
botas	57276	0	0	FALSE
botch	92410	0.58	0	TRUE
botel	73267	0	0	FALSE
botes	26384	0	0	FALSE
bothy	59087	0	0	FALSE
botte	24625	0	0	FALSE
botts	100045	0	0	FALSE
botty	24685	0	0	FALSE
bouge	20083	0	0	FALSE
bough	520067	0.545681	0	TRUE
boule	116726	0.51543	0	TRUE
boult	54727	0	0	FALSE
bound	22303643	0.58	0	TRUE
bourg	219928	0	0	FALSE
bourn	74047	0	0	FALSE
bouse	81909	0	0	FALSE
bouts	463473	0	0	FALSE
bowed	915747	0.00187746	0	TRUE
bowel	2666510	0.58	0	TRUE
bower	783946	0.540267	0	TRUE
bowes	833637	0	0	FALSE
bowie	3287191	0	0	TRUE
earls	649223	0	1	TRUE
bowne	114221	0	0	FALSE
boxed	5778226	0.00187746	0	TRUE
boxen	79417	0	0	FALSE
boxer	3592432	0.58	0	TRUE
boxes	25787744	0	0	TRUE
boyar	24725	0	0	FALSE
bozos	49842	0	0	FALSE
braai	152198	0	0	FALSE
brace	2182960	0.58	0	TRUE
brach	92726	0	0	FALSE
brack	170564	0	0	FALSE
bract	30353	0	0	FALSE
brads	332940	0	0	FALSE
braes	53166	0	0	FALSE
brags	149273	0	0	FALSE
braid	981945	0.58	0	TRUE
brail	23839	0	0	FALSE
brain	33612784	0.58	0	TRUE
brake	9321885	0.58	0	TRUE
brame	65964	0	0	FALSE
brand	82807581	0.58	0	TRUE
brane	468538	0	0	FALSE
brank	25065	0	0	FALSE
brans	31986	0	0	FALSE
brant	730649	0	0	FALSE
brash	461753	0.58	0	TRUE
brass	14298573	0.58	0	TRUE
brats	339931	0	0	FALSE
brava	741156	0.490153	0	TRUE
brave	5221356	0.58	0	TRUE
bravo	2772503	0.58	0	TRUE
brawl	567755	0.58	0	TRUE
brawn	191036	0.58	0	TRUE
brays	26177	0	0	FALSE
braza	42894	0	0	FALSE
braze	58124	0	0	FALSE
bread	13575360	0.58	0	TRUE
break	51242970	0.58	0	TRUE
bream	307756	0.565843	0	TRUE
brede	71130	0	0	FALSE
breds	15322	0	0	FALSE
breed	7716901	0.58	0	TRUE
breer	14489	0	0	FALSE
brees	126037	0	0	FALSE
brent	4683680	0	0	TRUE
breve	276955	0	0	FALSE
brews	369926	0	0	FALSE
briar	630788	0.538235	0	TRUE
bribe	646492	0.58	0	TRUE
brick	8094369	0.58	0	TRUE
bride	8650665	0.58	0	TRUE
brief	32599674	0.58	0	TRUE
brier	264521	0.479054	0	TRUE
brigs	24912	0	0	FALSE
brill	800254	0	0	FALSE
brims	62671	0	0	FALSE
brine	816003	0.58	0	TRUE
bring	57608074	0.58	0	TRUE
brink	1484879	0.58	0	TRUE
briny	66915	0.58	0	TRUE
brise	35611	0	0	FALSE
brisk	774000	0.58	0	TRUE
briss	61956	0	0	FALSE
brith	73335	0	0	FALSE
mamas	649492	0	1	TRUE
britt	984387	0	0	FALSE
brize	32178	0	0	FALSE
broad	21370126	0.58	0	TRUE
broch	77996	0	0	FALSE
brock	2441409	0	0	TRUE
broil	479526	0.58	0	TRUE
broke	10460811	0.58	0	TRUE
brome	133473	0	0	FALSE
bromo	215016	0	0	FALSE
bronc	87727	0.483816	0	TRUE
brood	1042305	0.58	0	TRUE
brook	6044943	0.58	0	TRUE
broom	1312361	0.58	0	TRUE
brose	60177	0	0	FALSE
broth	1297117	0.58	0	TRUE
brown	64112042	0.58	0	TRUE
brows	409717	0	0	FALSE
brugh	14540	0	0	FALSE
bruin	455296	0.0324313	0	TRUE
bruit	69936	0	0	FALSE
brule	216438	0	0	FALSE
brume	15864	0	0	FALSE
brung	29676	0	0	FALSE
brunt	489270	0.58	0	TRUE
brush	10018684	0.58	0	TRUE
brusk	0	0.00620426	0	TRUE
brust	103885	0	0	FALSE
brute	1216912	0.58	0	TRUE
bubba	1178018	0	0	TRUE
bubbe	24357	0	0	FALSE
bubby	52761	0	0	FALSE
buchu	32186	0	0	FALSE
bucko	47129	0	0	FALSE
veils	655338	0	1	TRUE
buddy	23611087	0.58	0	TRUE
budge	418361	0.58	0	TRUE
budos	49160	0	0	FALSE
buffa	54425	0	0	FALSE
buffi	15479	0	0	FALSE
buffo	12874	0	0	FALSE
wands	658592	0	1	TRUE
buffy	4519674	0	0	TRUE
buggy	1955438	0.58	0	TRUE
bugle	583867	0.58	0	TRUE
build	77203075	0.58	0	TRUE
built	61502894	0.58	0	TRUE
buist	39457	0	0	FALSE
cools	659994	0	1	TRUE
bulge	881613	0.58	0	TRUE
bulgy	0	0.45392	0	TRUE
bulks	51261	0	0	FALSE
bulky	1181562	0.58	0	TRUE
bulla	118031	0	0	FALSE
wikis	660621	0	1	TRUE
bully	1532418	0.58	0	TRUE
bumbo	51541	0	0	FALSE
memes	662337	0	1	TRUE
bumpy	692057	0.58	0	TRUE
bunce	147990	0	0	FALSE
bunch	10355431	0.58	0	TRUE
bunco	56806	0	0	FALSE
bunde	23237	0	0	FALSE
bunds	38923	0	0	FALSE
bundt	153250	0	0	FALSE
bundu	14525	0	0	FALSE
bundy	518060	0	0	FALSE
bungs	45792	0	0	FALSE
bungy	130839	0	0	FALSE
bunia	39646	0	0	FALSE
bunko	118710	0	0	FALSE
bunks	214252	0	0	FALSE
bunny	5730050	0.58	0	TRUE
bunts	27287	0	0	FALSE
bunty	79451	0	0	FALSE
bunya	57395	0	0	FALSE
buoys	532923	0	0	FALSE
buran	53977	0	0	FALSE
buras	57246	0	0	FALSE
burbs	192323	0	0	FALSE
buret	24021	0	0	FALSE
burgh	396862	0	0	FALSE
burin	58788	0	0	FALSE
burka	79244	0.472417	0	TRUE
burke	5646090	0	0	TRUE
burks	290057	0	0	FALSE
burls	27611	0	0	FALSE
burly	250632	0.58	0	TRUE
runes	664374	0	1	TRUE
burnt	3221640	0.58	0	TRUE
burps	57385	0	0	FALSE
burqa	59931	0	0	FALSE
burro	178515	0.539876	0	TRUE
burrs	138116	0	0	FALSE
burry	88635	0	0	FALSE
bursa	366398	0.45392	0	TRUE
burse	32738	0	0	FALSE
burst	5147573	0.58	0	TRUE
busby	412048	0	0	FALSE
bused	62772	0.00187746	0	TRUE
buses	6101027	0	0	TRUE
bushy	445882	0.58	0	TRUE
heals	666561	0	1	TRUE
busty	15705827	0.559377	0	TRUE
butch	1213820	0.571923	0	TRUE
buteo	93137	0	0	FALSE
butes	15179	0	0	FALSE
butoh	38293	0	0	FALSE
butte	2505600	0.524852	0	TRUE
fleas	668194	0	1	TRUE
butty	33867	0	0	FALSE
butyl	770092	0	0	FALSE
buxom	237464	0.573339	0	TRUE
buyer	42024703	0.58	0	TRUE
buzzy	128866	0.58	0	TRUE
bwana	67496	0	0	FALSE
bylaw	1070798	0.565028	0	TRUE
byres	23946	0	0	FALSE
wicks	668862	0	1	TRUE
byway	266973	0.554352	0	TRUE
cabal	531622	0.58	0	TRUE
cabas	75061	0	0	FALSE
cabby	61542	0.575485	0	TRUE
caber	45575	0	0	FALSE
cabin	8052267	0.58	0	TRUE
cable	70082598	0.58	0	TRUE
cacao	331714	0.575485	0	TRUE
cache	17250923	0.58	0	TRUE
cacks	32499	0	0	FALSE
cacti	478989	0.558213	0	TRUE
caddy	1094377	0.566989	0	TRUE
cades	87413	0	0	FALSE
cadet	1717624	0.58	0	TRUE
cadge	0	0.534537	0	TRUE
cadre	925745	0.58	0	TRUE
baits	669063	0	1	TRUE
caged	511070	0.00187746	0	TRUE
cager	54107	0	0	FALSE
mints	672742	0	1	TRUE
cagey	66504	0.58	0	TRUE
cains	31441	0	0	FALSE
caird	55746	0	0	FALSE
cairn	688283	0.541763	0	TRUE
cajon	655061	0	0	FALSE
cajun	2262690	0	0	TRUE
caked	91635	0.00187746	0	TRUE
coeds	673554	0	1	TRUE
calif	766201	0	0	FALSE
calix	61073	0	0	FALSE
calla	580506	0	0	FALSE
execs	676432	0	1	TRUE
calms	242513	0	0	FALSE
calve	61132	0.520084	0	TRUE
calyx	252215	0	0	FALSE
camas	377315	0	0	FALSE
camel	11005001	0.58	0	TRUE
cameo	1517437	0.58	0	TRUE
cames	24794	0	0	FALSE
camis	87567	0	0	FALSE
camos	18180	0	0	FALSE
campi	140537	0	0	FALSE
campo	1243547	0	0	TRUE
domes	676815	0	1	TRUE
campy	274413	0.58	0	TRUE
camus	415924	0	0	FALSE
canal	8278196	0.58	0	TRUE
candy	13772033	0.58	0	TRUE
caned	107189	0.00187746	0	TRUE
caner	65626	0	0	FALSE
dales	678083	0	1	TRUE
canid	22313	0	0	FALSE
canna	586192	0	0	FALSE
canny	209480	0.58	0	TRUE
canoe	3790795	0.58	0	TRUE
canon	41144763	0.58	0	TRUE
canso	43027	0	0	FALSE
canto	643291	0	0	FALSE
cants	41309	0	0	FALSE
canty	110559	0	0	FALSE
capas	30260	0	0	FALSE
caped	85551	0.00187746	0	TRUE
caper	485193	0.58	0	TRUE
capes	454767	0	0	FALSE
capex	200971	0	0	FALSE
capiz	48568	0	0	FALSE
caple	153600	0	0	FALSE
capon	113985	0.536918	0	TRUE
capos	96287	0	0	FALSE
capri	4902351	0.558213	0	TRUE
caput	105633	0.023537	0	TRUE
carat	3398374	0.544773	0	TRUE
carbo	270809	0	0	FALSE
knits	687393	0	1	TRUE
carby	23634	0	0	FALSE
cardi	134432	0	0	FALSE
feats	693557	0	1	TRUE
cardy	61530	0	0	FALSE
cared	2333049	0.00187746	0	TRUE
carer	791142	0.481494	0	TRUE
preps	698730	0	1	TRUE
caret	284139	0.023537	0	TRUE
carex	335219	0	0	FALSE
cargo	9748668	0.58	0	TRUE
carle	405785	0	0	FALSE
carls	71443	0	0	FALSE
carns	23434	0	0	FALSE
carny	42572	0.548673	0	TRUE
carob	154818	0.536918	0	TRUE
carol	11109404	0.565181	0	TRUE
carom	42604	0.562821	0	TRUE
caron	942813	0	0	FALSE
carpi	52249	0	0	FALSE
carps	84962	0	0	FALSE
carrs	150212	0	0	FALSE
carry	33056477	0.58	0	TRUE
carse	45840	0	0	FALSE
carta	860402	0	0	FALSE
carte	2722336	0.58	0	TRUE
arias	701697	0	1	TRUE
carve	952422	0.58	0	TRUE
tarts	706018	0	1	TRUE
casco	371797	0	0	FALSE
cased	382486	0.00187746	0	TRUE
busts	710437	0	1	TRUE
casks	177165	0	0	FALSE
caste	1166877	0.58	0	TRUE
rapes	712505	0	1	TRUE
casus	56402	0	0	FALSE
catch	20400979	0.58	0	TRUE
cater	2092828	0.58	0	TRUE
cates	476810	0	0	FALSE
catty	107679	0.573729	0	TRUE
cauda	118554	0	0	FALSE
caulk	245944	0.58	0	TRUE
causa	249786	0	0	FALSE
cause	65904680	0.58	0	TRUE
caved	182199	0.00187746	0	TRUE
caver	50776	0	0	FALSE
bales	712551	0	1	TRUE
cavil	27985	0.538235	0	TRUE
cawed	0	0.00187746	0	TRUE
cease	4081957	0.58	0	TRUE
cecal	43532	0	0	FALSE
cecum	70881	0	0	FALSE
cedar	9484993	0.58	0	TRUE
ceded	316917	0.00187746	0	TRUE
ceder	46829	0	0	FALSE
cedes	59550	0	0	FALSE
cedis	40486	0	0	FALSE
ceiba	139880	0	0	FALSE
ceili	82339	0	0	FALSE
celeb	4548138	0.555864	0	TRUE
cella	152229	0	0	FALSE
celli	66365	0	0	FALSE
cello	2358848	0.58	0	TRUE
wasps	715192	0	1	TRUE
celts	434287	0	0	FALSE
cense	33401	0	0	FALSE
cento	86902	0	0	FALSE
melts	716330	0	1	TRUE
centu	31561	0	0	FALSE
ceres	904726	0	0	FALSE
cerge	24119	0	0	FALSE
ceria	33549	0	0	FALSE
cerne	30479	0	0	FALSE
ceroc	81480	0	0	FALSE
curls	717837	0	1	TRUE
cesse	19821	0	0	FALSE
cesta	146961	0	0	FALSE
cesti	13726	0	0	FALSE
cetyl	88927	0	0	FALSE
chack	19946	0	0	FALSE
chaco	467915	0	0	FALSE
chado	31119	0	0	FALSE
chads	80636	0	0	FALSE
chafe	118832	0.579946	0	TRUE
chaff	294863	0.570903	0	TRUE
chain	35928367	0.58	0	TRUE
chair	40764005	0.58	0	TRUE
chais	18222	0	0	FALSE
chalk	2498505	0.58	0	TRUE
champ	2867858	0.58	0	TRUE
chams	15375	0	0	FALSE
chana	172039	0	0	FALSE
chang	4168927	0	0	TRUE
chank	14570	0	0	FALSE
chant	1374428	0.58	0	TRUE
chaos	8690268	0.58	0	TRUE
ferns	717875	0	1	TRUE
chapt	94699	0	0	FALSE
chara	159940	0	0	FALSE
chard	459373	0.58	0	TRUE
chare	20082	0	0	FALSE
charm	10554644	0.58	0	TRUE
charr	50499	0	0	FALSE
dials	719996	0	1	TRUE
chart	35027490	0.58	0	TRUE
chary	36745	0.531322	0	TRUE
chase	10971945	0.58	0	TRUE
chasm	517410	0.58	0	TRUE
boils	720481	0	1	TRUE
chave	91118	0	0	FALSE
chavs	212867	0	0	FALSE
chaya	83961	0	0	FALSE
chays	37524	0	0	FALSE
cheap	97049762	0.58	0	TRUE
cheat	9903572	0.58	0	TRUE
check	244491090	0.58	0	TRUE
cheek	2681029	0.58	0	TRUE
cheep	411919	0.403969	0	TRUE
cheer	3648929	0.58	0	TRUE
nicks	721039	0	1	TRUE
cheka	32509	0	0	FALSE
chela	106929	0	0	FALSE
chemo	536433	0.577008	0	TRUE
chems	39037	0	0	FALSE
chere	74424	0	0	FALSE
chert	129249	0	0	FALSE
chess	8293823	0.58	0	TRUE
chest	13516414	0.58	0	TRUE
chevy	5729809	0	0	TRUE
jails	731402	0	1	TRUE
chewy	412145	0.58	0	TRUE
chiao	171626	0	0	FALSE
chica	698851	0	0	FALSE
chich	23184	0	0	FALSE
chick	7771502	0.58	0	TRUE
chico	2212526	0	0	TRUE
chics	129430	0	0	FALSE
chide	66368	0.572595	0	TRUE
chief	45699591	0.58	0	TRUE
chiel	36895	0	0	FALSE
chiks	89439	0	0	FALSE
child	119747393	0.58	0	TRUE
chile	14372798	0.58	0	TRUE
chili	4553187	0.58	0	TRUE
chill	4489643	0.58	0	TRUE
chime	1115076	0.58	0	TRUE
chimo	49195	0	0	FALSE
chimp	978917	0.58	0	TRUE
china	124472054	0.58	0	TRUE
chine	374606	0	0	FALSE
ching	1605671	0	0	TRUE
chink	131531	0	0	FALSE
chino	1007675	0.520935	0	TRUE
chins	206390	0	0	FALSE
polos	732192	0	1	TRUE
chirk	37688	0	0	FALSE
chiro	123068	0	0	FALSE
chirp	240510	0.58	0	TRUE
chiru	27919	0	0	FALSE
chits	30328	0	0	FALSE
chive	112120	0.58	0	TRUE
chock	508651	0.571068	0	TRUE
choco	233557	0	0	FALSE
chocs	69794	0	0	FALSE
chode	23345	0	0	FALSE
choir	5156247	0.58	0	TRUE
choke	1448146	0.58	0	TRUE
choky	13245	0	0	FALSE
chola	61034	0	0	FALSE
choli	64006	0	0	FALSE
cholo	41445	0	0	FALSE
chomp	263066	0.560445	0	TRUE
chook	55330	0	0	FALSE
choon	114436	0	0	FALSE
levis	734906	0	1	TRUE
chord	3123447	0.58	0	TRUE
chore	565322	0.58	0	TRUE
chose	9409845	0.58	0	TRUE
chota	31788	0	0	FALSE
choux	40291	0.544773	0	TRUE
chowk	166142	0	0	FALSE
chows	54217	0	0	FALSE
chubs	171399	0	0	FALSE
chuck	9574825	0.57618	0	TRUE
chuff	13831	0	0	FALSE
chugs	31923	0	0	FALSE
chump	270215	0.573277	0	TRUE
chums	223080	0	0	FALSE
chunk	2371231	0.58	0	TRUE
churl	20686	0.457744	0	TRUE
churn	694218	0.58	0	TRUE
chuse	28372	0	0	FALSE
chute	834005	0.58	0	TRUE
cided	29066	0	0	FALSE
cider	1743446	0.58	0	TRUE
cides	65521	0	0	FALSE
cigar	3993843	0.58	0	TRUE
cilia	157701	0.513357	0	TRUE
cimex	25209	0	0	FALSE
cinch	427247	0.577222	0	TRUE
cines	31971	0	0	FALSE
cions	14448	0	0	FALSE
circa	3475462	0.58	0	TRUE
circs	43924	0	0	FALSE
cires	38841	0	0	FALSE
cisco	27894293	0	0	TRUE
cissy	73968	0	0	FALSE
cists	17452	0	0	FALSE
cited	11195944	0.00187746	0	TRUE
citer	42011	0	0	FALSE
forts	737169	0	1	TRUE
civet	65522	0.54446	0	TRUE
civic	10283668	0.58	0	TRUE
civil	49495349	0.58	0	TRUE
clach	16123	0	0	FALSE
clack	246726	0.558481	0	TRUE
clade	259453	0.353635	0	TRUE
claes	215104	0	0	FALSE
claim	40085342	0.58	0	TRUE
clamp	3639509	0.58	0	TRUE
tombs	742507	0	1	TRUE
clang	187651	0.58	0	TRUE
clank	265523	0.58	0	TRUE
vials	751274	0	1	TRUE
claps	151414	0	0	FALSE
claro	244919	0	0	FALSE
clary	292452	0	0	FALSE
clash	3531117	0.58	0	TRUE
clasp	1354393	0.58	0	TRUE
class	191087771	0.58	0	TRUE
clast	75845	0	0	FALSE
clave	279866	0.549883	0	TRUE
duets	754275	0	1	TRUE
clams	758323	0	1	TRUE
clean	45381752	0.58	0	TRUE
clear	88447610	0.58	0	TRUE
cleat	371970	0.5595	0	TRUE
cleek	27852	0	0	FALSE
clefs	111325	0	0	FALSE
cleft	787981	0.58	0	TRUE
clerk	11923960	0.58	0	TRUE
cleve	263089	0	0	FALSE
clews	71501	0	0	FALSE
click	536746424	0.58	0	TRUE
cliff	5898886	0.58	0	TRUE
clift	273901	0	0	FALSE
climb	5697476	0.58	0	TRUE
clime	63515	0.542818	0	TRUE
cline	1061564	0	0	TRUE
cling	946281	0.58	0	TRUE
clink	164177	0.58	0	TRUE
clint	2481872	0	0	TRUE
nukes	764161	0	1	TRUE
soles	765275	0	1	TRUE
cloak	1450056	0.58	0	TRUE
clock	26624872	0.58	0	TRUE
clods	47107	0	0	FALSE
clogs	910686	0	0	FALSE
cloke	36907	0	0	FALSE
clomp	0	0.513357	0	TRUE
clone	9284578	0.58	0	TRUE
cloop	34608	0	0	FALSE
close	107853068	0.58	0	TRUE
cloth	9764137	0.58	0	TRUE
clots	468861	0	0	FALSE
cloud	11337220	0.58	0	TRUE
clout	639706	0.58	0	TRUE
clove	698870	0.58	0	TRUE
clown	3081501	0.58	0	TRUE
cloze	87246	0	0	FALSE
chews	765973	0	1	TRUE
cluck	134048	0.55057	0	TRUE
clued	125391	0.00187746	0	TRUE
necks	766318	0	1	TRUE
clump	345355	0.58	0	TRUE
clung	365864	0.58	0	TRUE
clunk	67116	0.55057	0	TRUE
coach	24514961	0.58	0	TRUE
coady	104312	0	0	FALSE
coals	490751	0	0	FALSE
coast	47716394	0.58	0	TRUE
coate	51688	0	0	FALSE
coati	20528	0.42459	0	TRUE
torts	768869	0	1	TRUE
cobbs	142352	0	0	FALSE
cobby	14436	0	0	FALSE
cobia	73031	0	0	FALSE
coble	187245	0	0	FALSE
cobra	4412823	0.58	0	TRUE
cocci	50999	0	0	FALSE
cocco	68176	0	0	FALSE
reals	774273	0	1	TRUE
cocky	358614	0.58	0	TRUE
cocoa	3557169	0.58	0	TRUE
noses	775113	0	1	TRUE
codas	15903	0	0	FALSE
codec	3048388	0	0	TRUE
coded	4330278	0.00187746	0	TRUE
coden	571963	0	0	FALSE
coder	1152037	0.58	0	TRUE
pores	777460	0	1	TRUE
codex	1224930	0.538235	0	TRUE
codon	762548	0	0	FALSE
longs	782210	0	1	TRUE
coffs	605245	0	0	FALSE
cohen	6665722	0	0	TRUE
dimes	788616	0	1	TRUE
chaps	789805	0	1	TRUE
coked	21657	0	0	FALSE
cokes	97382	0	0	FALSE
colas	145079	0	0	FALSE
colby	1386754	0	0	TRUE
mares	789891	0	1	TRUE
cults	791725	0	1	TRUE
coley	233644	0	0	FALSE
colic	475478	0.555377	0	TRUE
colin	8807299	0	0	TRUE
colls	23740	0	0	FALSE
colly	46813	0	0	FALSE
colon	5494297	0.58	0	TRUE
color	112965658	0.58	0	TRUE
jerks	794019	0	1	TRUE
colza	14059	0	0	FALSE
comal	156852	0	0	FALSE
comas	104043	0	0	FALSE
combe	282561	0	0	FALSE
combi	1465296	0	0	TRUE
combo	10592758	0.58	0	TRUE
moths	804700	0	1	TRUE
comer	581184	0	0	FALSE
helms	805535	0	1	TRUE
comet	3116034	0.58	0	TRUE
comfy	1245404	0.58	0	TRUE
comic	16695850	0.58	0	TRUE
comix	1362567	0	0	TRUE
comma	2711522	0.58	0	TRUE
commo	57104	0	0	FALSE
canes	830262	0	1	TRUE
compo	550501	0	0	FALSE
fouls	830765	0	1	TRUE
compt	33774	0	0	FALSE
comte	412474	0	0	FALSE
comus	55186	0	0	FALSE
conch	379190	0.576788	0	TRUE
condo	6444848	0.58	0	TRUE
coned	41397	0.00187746	0	TRUE
fonds	833672	0	1	TRUE
coney	568494	0	0	FALSE
confs	70045	0	0	FALSE
conga	312319	0.57999	0	TRUE
congo	9310976	0	0	TRUE
conia	61871	0	0	FALSE
conic	216832	0.365904	0	TRUE
conne	50322	0	0	FALSE
conns	39954	0	0	FALSE
conte	620643	0	0	FALSE
conto	347030	0	0	FALSE
conus	401144	0	0	FALSE
convo	118920	0	0	FALSE
cooch	50051	0	0	FALSE
cooed	62292	0.00187746	0	TRUE
cooee	25881	0	0	FALSE
grads	836760	0	1	TRUE
cooky	32767	0	0	FALSE
riffs	864669	0	1	TRUE
cooly	60526	0	0	FALSE
coons	147809	0	0	FALSE
coops	144776	0	0	FALSE
coots	112876	0	0	FALSE
copal	85911	0	0	FALSE
copay	251088	0.418286	0	TRUE
coped	171985	0.00187746	0	TRUE
copen	55931	0	0	FALSE
coper	22335	0	0	FALSE
copes	184788	0	0	FALSE
copra	95887	0	0	FALSE
copse	90567	0.545974	0	TRUE
coqui	41162	0	0	FALSE
coral	8818272	0.58	0	TRUE
coram	251898	0	0	FALSE
corby	653551	0	0	FALSE
pauls	865212	0	1	TRUE
cored	217931	0.00187746	0	TRUE
corer	96129	0.365904	0	TRUE
comps	873979	0	1	TRUE
corey	2588392	0	0	TRUE
corgi	1063639	0.551863	0	TRUE
coria	85418	0	0	FALSE
corks	206732	0	0	FALSE
corky	318993	0.376903	0	TRUE
corms	48528	0	0	FALSE
corno	67386	0	0	FALSE
corns	182185	0	0	FALSE
cornu	45380	0	0	FALSE
corny	378659	0.58	0	TRUE
wakes	876767	0	1	TRUE
corse	400005	0	0	FALSE
corso	993128	0	0	FALSE
coses	34704	0	0	FALSE
coset	87359	0	0	FALSE
cosey	26452	0	0	FALSE
costa	23702154	0	0	TRUE
coste	121681	0	0	FALSE
nerds	878641	0	1	TRUE
cotes	205184	0	0	FALSE
cotta	509908	0	0	FALSE
cotts	31330	0	0	FALSE
couch	4581367	0.58	0	TRUE
coude	27331	0	0	FALSE
cough	3451640	0.58	0	TRUE
could	302311431	0.58	0	TRUE
count	40345803	0.58	0	TRUE
coupe	4874541	0.58	0	TRUE
coups	234254	0	0	FALSE
cours	1138194	0	0	TRUE
court	127719981	0.58	0	TRUE
couth	0	0.403969	0	TRUE
coved	39880	0	0	FALSE
coven	295821	0.559001	0	TRUE
cover	94501729	0.58	0	TRUE
coves	264469	0	0	FALSE
covet	219812	0.58	0	TRUE
covey	720367	0.530151	0	TRUE
cowal	41438	0	0	FALSE
cowan	1463253	0	0	TRUE
cowed	89560	0.00187746	0	TRUE
cower	95006	0.58	0	TRUE
cowls	39950	0	0	FALSE
cowry	23397	0	0	FALSE
coxed	32256	0.00187746	0	TRUE
coxes	34726	0	0	FALSE
coyer	15399	0	0	FALSE
coyly	52174	0.58	0	TRUE
cozen	35392	0	0	FALSE
cozey	12838	0	0	FALSE
fades	881747	0	1	TRUE
crack	16633701	0.58	0	TRUE
craft	16528294	0.58	0	TRUE
crags	170586	0	0	FALSE
craic	77993	0	0	FALSE
craig	13480763	0	0	TRUE
crake	107613	0	0	FALSE
cramp	402123	0.58	0	TRUE
crams	32544	0	0	FALSE
crane	4888961	0.58	0	TRUE
crank	2185208	0.58	0	TRUE
crans	103198	0	0	FALSE
crape	76001	0	0	FALSE
whips	885594	0	1	TRUE
crapy	15414	0	0	FALSE
crash	15302627	0.58	0	TRUE
crass	408565	0.58	0	TRUE
crate	2336818	0.58	0	TRUE
crave	1199466	0.58	0	TRUE
crawl	2859784	0.58	0	TRUE
crays	22904	0	0	FALSE
craze	962477	0.58	0	TRUE
crazy	23032837	0.58	0	TRUE
creak	124122	0.571959	0	TRUE
cream	25898758	0.58	0	TRUE
credo	446499	0.58	0	TRUE
creds	44604	0	0	FALSE
creed	3398609	0.58	0	TRUE
creek	38159464	0.58	0	TRUE
creel	228934	0	0	FALSE
creep	1811981	0.58	0	TRUE
crees	79672	0	0	FALSE
crema	366405	0.566262	0	TRUE
creme	1724183	0.58	0	TRUE
crepe	768351	0.58	0	TRUE
crept	588735	0.58	0	TRUE
cress	279364	0.540267	0	TRUE
crest	5477034	0.58	0	TRUE
crewe	856635	0	0	FALSE
frees	888094	0	1	TRUE
grays	888341	0	1	TRUE
crick	362258	0.497383	0	TRUE
cried	4352198	0.58	0	TRUE
crier	374599	0.561003	0	TRUE
cries	1878107	0	0	TRUE
crime	40361756	0.58	0	TRUE
crimp	640746	0.58	0	TRUE
crims	44647	0	0	FALSE
cripe	30106	0	0	FALSE
crips	211540	0	0	FALSE
crise	70718	0	0	FALSE
crisp	3880385	0.58	0	TRUE
crits	78587	0	0	FALSE
croak	169181	0.58	0	TRUE
croci	19604	0	0	FALSE
crock	918524	0.58	0	TRUE
crocs	260943	0	0	FALSE
croft	1468213	0	0	TRUE
crome	69081	0	0	FALSE
crone	229759	0.557378	0	TRUE
cronk	88397	0	0	FALSE
crony	137861	0.58	0	TRUE
crook	1067661	0.58	0	TRUE
croon	65773	0.577836	0	TRUE
germs	888353	0	1	TRUE
crore	1182812	0	0	TRUE
cross	74230978	0.58	0	TRUE
croup	149483	0.49569	0	TRUE
crout	14132	0	0	FALSE
crowd	11409218	0.58	0	TRUE
crown	16651038	0.58	0	TRUE
herds	889724	0	1	TRUE
croze	14014	0	0	FALSE
crude	5119129	0.58	0	TRUE
crudo	30151	0	0	FALSE
cruel	4180956	0.58	0	TRUE
cruet	95123	0.490153	0	TRUE
cruft	118000	0	0	FALSE
crumb	673404	0.58	0	TRUE
crump	328553	0.386817	0	TRUE
crunk	303067	0	0	FALSE
cruse	223824	0	0	FALSE
crush	3576348	0.58	0	TRUE
crust	2267452	0.58	0	TRUE
cryer	158006	0	0	FALSE
crypt	1904607	0.579206	0	TRUE
cubby	220112	0.554528	0	TRUE
cubed	426932	0.00187746	0	TRUE
cuber	20073	0	0	FALSE
tiers	892403	0	1	TRUE
cubic	5774261	0.58	0	TRUE
cubit	133644	0.395798	0	TRUE
cuddy	218200	0	0	FALSE
peeps	893768	0	1	TRUE
cuing	24687	0.548673	0	TRUE
cuits	23438	0	0	FALSE
culet	17895	0	0	FALSE
culex	100163	0	0	FALSE
culls	61020	0	0	FALSE
cully	121207	0	0	FALSE
culms	41591	0	0	FALSE
culpa	278558	0	0	FALSE
culti	27564	0	0	FALSE
odors	895586	0	1	TRUE
culty	47215	0	0	FALSE
